Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2017-11-26,12.777777777777777,-3.333333333333333,4.917299955297273,0.0,11.04,0.54,4.701063709417262,0.0
2017-11-27,18.333333333333332,0.5555555555555556,9.387572641931158,0.0,14.34,4.74,7.653757247260982,0.0
2017-11-28,19.444444444444443,6.666666666666666,12.963790791238265,0.0,15.64,9.04,8.407734534343957,0.09
2017-11-29,11.666666666666666,0.0,7.152436298614215,0.0,10.94,4.54,4.767598976424087,0.01
2017-11-30,12.222222222222221,-0.5555555555555556,8.046490835940991,,11.24,4.14,5.522680508593631,2.4000000000000004
2017-12-01,11.11111111111111,-2.2222222222222223,4.023245417970496,0.0,10.34,2.34,3.014962686336267,0.0
2017-12-02,14.444444444444445,-1.1111111111111112,6.258381761287438,0.0,11.94,4.04,3.5114099732158874,0.0
2017-12-03,15.555555555555555,-1.1111111111111112,7.152436298614215,0.0,13.54,4.74,6.846897107449474,0.0
2017-12-04,18.333333333333332,10.0,15.198927134555207,0.0,17.44,9.94,11.704699910719626,19.16
2017-12-05,8.333333333333334,-2.7777777777777777,12.516763522574877,2.1,10.74,-1.66,9.504735661763561,0.0
2017-12-06,5.555555555555555,-3.333333333333333,11.6227089852481,0.0,3.24,-2.36,7.463243262818116,0.0
2017-12-07,-1.1111111111111112,-9.444444444444445,9.387572641931158,,-2.06,-5.26,6.276941930590088,0.18
2017-12-08,2.2222222222222223,-9.444444444444445,8.046490835940991,0.0,1.14,-5.86,6.5069193939989765,0.04
2017-12-09,0.5555555555555556,-7.777777777777778,11.17568171658471,,-0.16,-4.66,8.23771813064759,2.9799999999999995
2017-12-10,5.555555555555555,-7.777777777777778,11.17568171658471,0.0,3.44,-4.66,7.18679344353238,0.0
2017-12-11,11.666666666666666,-7.222222222222222,11.17568171658471,0.0,6.54,-3.06,7.559100475585702,0.06999999999999999
2017-12-12,1.1111111111111112,-6.666666666666666,11.17568171658471,,1.24,-5.96,9.513148795220225,0.43
2017-12-13,7.222222222222222,-5.0,15.198927134555207,,6.04,-4.26,9.765244492586962,0.8900000000000001
2017-12-14,0.0,-6.666666666666666,7.599463567277604,0.0,-0.26,-4.06,6.879680225126745,0.0
2017-12-15,2.2222222222222223,-7.777777777777778,9.387572641931158,0.0,1.64,-3.86,7.569015788066504,0.0
2017-12-16,12.222222222222221,-1.1111111111111112,9.834599910594546,0.0,7.04,-0.86,5.8898217290508885,0.0
2017-12-17,10.0,2.2222222222222223,7.599463567277604,,6.54,2.44,4.816637831516919,4.829999999999999
2017-12-18,10.0,2.7777777777777777,9.387572641931158,,9.84,5.44,6.797793759742937,0.39
2017-12-19,10.0,1.6666666666666665,7.599463567277604,0.0,10.94,3.74,6.2681735776859275,0.0
2017-12-20,,,7.152436298614215,0.0,4.74,-0.56,5.091168824543142,0.0
2017-12-21,9.444444444444445,-3.333333333333333,6.258381761287438,0.0,6.74,-0.66,4.219004621945796,0.30000000000000004
2017-12-22,8.88888888888889,2.2222222222222223,5.81135449262405,0.0,7.84,2.94,5.412023651093923,2.01
2017-12-23,2.7777777777777777,-4.444444444444445,7.599463567277604,,3.04,-2.36,6.449806198638839,3.29
2017-12-24,-3.888888888888889,-8.333333333333334,10.281627179257935,,-2.16,-7.06,6.652818951391959,11.08
2017-12-25,-7.777777777777778,-13.333333333333332,8.046490835940991,,-6.86,-10.96,7.316419889536138,0.23
2017-12-26,-12.222222222222221,-21.11111111111111,7.152436298614215,,-11.96,-16.56,2.8284271247461903,0.07
2017-12-27,-15.0,-23.333333333333332,4.470272686633884,0.0,-13.56,-18.96,3.195309061734092,0.0
2017-12-28,-7.777777777777778,-16.666666666666668,4.917299955297273,0.0,-8.76,-15.96,4.031128874149275,2.83
