Timestamp,TMAXOBS,TMINOBS,WMAXOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD,DWPC925,DWPC850,DWPC700,DWPC500,DWPC250,HGHT925,HGHT850,HGHT700,HGHT500,HGHT250,HGHT100,TMPC925,TMPC850,TMPC700,TMPC500,TMPC250,TMPC100,UWND925,UWND850,UWND700,UWND500,UWND250,UWND100,VWND925,VWND850,VWND700,VWND500,VWND250,VWND100
2010-01-12,-3.333333333333333,-11.111111111111109,6.705409029950827,-3.86,-7.96,6.161168720299744,0.19000000000000009,-6.448125,13.857142857142858,96.0,0.2857142857142857,0.033125,1001.3625,-5.578749999999999,2.8312500000000003,-3.5625,4.817384054608299,-9.76439264234162,-14.943191560922138,-31.028439174415652,-36.5548529990872,-65.05234950598134,847.8665740109598,1505.821686985118,3022.4326071669943,5568.590767281269,10302.172101902705,16080.456,-8.283949478748996,-6.923739176410664,-7.667554023271491,-22.660485976494478,-55.56038256749957,-57.771249999999995,-1.7219149623310024,-2.465515617445008,1.940363851206743,-1.8937323316786934,-18.19300576985739,16.600114415123628,-14.973509488800794,-4.9084946350337475,-27.414060811195046,-38.90822440812799,-62.586218893207665,-24.319216787916584
2010-01-13,0.5555555555555556,-11.666666666666664,7.599463567277603,0.34,-7.56,6.673080248281149,0.0,-6.4875,3.142857142857143,2.0,0.25,0.0,998.375,-5.35375,2.83125,4.025,5.009663184032197,-11.168475486466667,-17.237890928651883,-27.40896256435651,-29.729926047285428,-66.54112606504734,833.6692727032057,1514.410450083045,3075.2036839280377,5687.628556107475,10531.164518624628,16180.663875,-0.3825640425911067,2.366289576035605,-0.6821890470807104,-15.714110859728065,-54.35186140806381,-61.25125,21.91862166500486,21.048542918205943,16.086342441129776,12.491628463320604,22.38101451271895,23.745796677455388,7.790070945387436,-0.7805826360324134,-11.45985307564868,-20.486985622705127,-32.06244883277199,-17.127726850842656
2010-01-14,2.7777777777777777,-3.888888888888889,6.705409029950827,1.24,-3.26,5.724508712544682,0.8700000000000001,-2.49,22.5,32.625,0.125,0.02875,992.5999999999999,-1.7537500000000001,2.225,4.7,5.203606083055693,-0.5363063226744175,-5.880633025840669,-25.754688661590087,-38.5011270500333,-63.95048366789616,797.4933263687016,1485.2902741903633,3059.401326514603,5672.187352916181,10471.054793029154,16243.018624999999,3.6984378028100773,4.639558931392463,0.4403506398098061,-17.531371972934473,-55.84022254929778,-63.12875,24.78740585794492,25.73461358931895,17.600553542774676,12.728578627788625,22.91032062115098,18.419573798956858,9.957445466268787,12.001354925779358,8.608391964445486,8.004805276996173,25.397206872133353,-7.1509174447362245
2010-01-15,1.6666666666666663,-1.1111111111111112,3.5762181493071075,1.64,-1.76,3.132091952673165,0.3300000000000001,0.36562500000000003,56.0625,99.875,0.25,0.10625,995.4749999999999,1.1400000000000001,1.4937499999999997,-0.24375,2.8709373569900842,-0.8348859751183291,-6.786969179941492,-21.9543231238698,-38.721042222290116,-62.616343317948775,819.8137969501204,1499.9566277965496,3059.4555234290237,5647.747886549953,10382.785475023551,16218.809625,0.046646512326700085,1.9654603101859542,-2.419723327305605,-19.968915877472206,-57.9175002875803,-61.683749999999996,11.592649794327857,14.34722808121723,13.709446064295586,16.749422915674206,28.49013642593473,31.070103998889493,-0.4223989446077884,-0.5783213170185244,-0.39418770101384604,1.081276274286924,2.1223099749680374,14.98831480328407
2010-01-16,0.5555555555555556,-2.2222222222222223,3.5762181493071075,2.54,-1.96,2.4,0.0,-1.6606250000000002,80.625,26.0,1.5714285714285714,0.0025,995.74375,-0.1474999999999999,0.41250000000000003,0.012499999999999973,1.61222678813561,-6.488546387009913,-17.72101537130657,-29.160210963992053,-32.61954136057361,-58.406232073784736,820.4277652429935,1506.2742888608027,3068.5281113162855,5661.5172344204175,10467.4764086807,16203.411750000001,1.0097113404703337,4.701134239151264,-2.1148846511259487,-18.536430057814503,-53.38508641422828,-61.21875,5.396054250612129,6.640473081095797,9.726440033722577,19.35287231670485,78.44625295458704,34.41845646254927,1.8460452444129554,1.9317671011658293,3.6099856360139055,2.4800234425919654,45.17145133549404,3.497356687452472
2010-01-17,0.0,-2.7777777777777777,7.152436298614215,2.44,-1.76,3.4132096331752027,0.0,-2.4712499999999995,97.25,1.5,27.5,0.0,985.89375,0.07124999999999998,-0.1250000000000001,-1.96875,2.6173942399707655,-9.411301289513599,-18.02286442177105,-19.89228576737078,-24.822906027659016,-58.46407094038799,744.4050351418026,1432.5668747096795,2998.105379904406,5592.939001430287,10430.203690818948,16205.46812015504,3.346754758241147,4.773042898476558,-1.725181145985413,-16.967852423735447,-53.839651901167855,-59.918895348837204,0.89140665522911,4.311691503266471,1.3556681296048834,9.96554892822173,27.89925002722497,31.774884030475242,-6.792149950788964,-4.530143028863021,-6.187824347649055,0.4714702041377272,37.7368308823722,12.5572842331119
2010-01-18,1.1111111111111112,0.0,4.917299955297273,2.34,-2.96,3.4525353003264136,0.3200000000000001,-2.42125,37.75,0.25,29.875,0.0,987.1374999999999,-0.8475000000000001,2.68125,-0.22500000000000003,2.821582772295813,-5.511339541837184,-12.084777486910992,-20.119245235358907,-29.960792856789986,-64.46095795180081,753.4051611024595,1439.5882035340314,2998.108901228295,5581.466555845167,10334.852629402163,16173.844709302328,2.81721849260516,3.6420287958115187,-2.949409623931436,-19.642739532019707,-56.84937168333018,-58.63562984496124,13.15118955845767,16.874853134299133,22.46919427519766,32.47652317841559,53.66656419879511,41.38377625730736,-5.352895719412741,-5.75895467273053,-4.540582975699684,-5.766801566775818,3.309991054953349,7.081483617047489
2010-01-19,0.0,-2.7777777777777777,6.705409029950827,1.44,-3.66,3.623534186398688,0.0,-2.606875,35.1875,1.25,34.75,0.03875000000000001,988.0000000000001,-0.9162500000000002,-0.05625000000000002,-1.8499999999999999,2.2472964831750115,-4.2924999999999995,-6.171166830279232,-14.214500189252707,-42.22105088518215,-65.94035673063179,759.0467773437499,1441.021010103076,2989.3200873387113,5553.523596402987,10279.720326338265,16140.046235465115,1.3962011718749996,1.7472930301047123,-5.067415316475718,-21.433232194023738,-57.11588291523728,-57.13364341085271,6.573431646080849,16.016203679171078,29.837898741624336,37.81121089532426,58.358208009341375,37.718306958117374,-2.8062502853245435,-4.307433853962811,-9.070224925361195,-12.115590773715676,-12.049263988831065,-0.2730309614041181
2010-01-20,0.0,-2.7777777777777777,9.834599910594546,1.34,-4.06,7.66550715869472,6.3,-3.670625,66.875,40.0,46.125,0.4825,984.9125,-2.1475,-5.2124999999999995,-0.6375,5.4065382837183416,-4.549662064799721,-1.6572090030923734,-19.412731175448904,-33.42070769411485,-65.81649175485238,731.7745408768959,1418.5570490480495,2977.3453018602004,5556.157548578955,10291.292684870714,16132.714428294574,2.0359018488734293,3.7107174458834695,-3.207483151907919,-20.21883168690499,-58.15401595792382,-56.86125968992248,-14.766535689759877,1.3562847977233885,9.585934356682433,20.746886487676104,45.0805307433696,31.735751192297837,8.648864321076022,9.574648600272718,7.036004222689526,5.291207789740742,13.484233488278626,-6.588609396846039
2010-01-21,1.1111111111111112,0.0,9.387572641931158,2.54,0.74,8.367197858303577,4.14,1.095625,55.5625,100.0,9.6875,0.49812500000000004,978.8000000000001,1.465,-7.1375,-0.2999999999999999,7.347693145066612,3.773164007918026,4.969395433027011,-14.507848136830669,-29.29594125420553,-63.993037300843405,686.3963623660923,1381.0270139236982,2947.633821070735,5535.0401081391165,10296.303923760024,16161.48065891473,3.8784053330228243,5.622400967697019,-2.1075060339298504,-19.75892798676377,-56.02244576986607,-56.56087209302326,-24.139374870682705,-10.892988879590497,1.6339164479046437,10.142763445441275,32.29772859812075,19.442812751320183,12.250493121761707,14.46341627351559,13.324698358308197,14.9754236767781,29.240618024460755,-3.7544924875251793
2010-01-22,2.2222222222222223,0.0,7.599463567277603,2.64,0.64,5.830951894845301,0.6000000000000001,0.7712500000000001,63.9375,100.0,28.6875,0.33249999999999996,980.7687500000001,1.50875,-3.31875,-3.73125,5.256430051610158,0.6409054300574446,1.62747144712421,-10.868791194781126,-27.156081164170462,-61.36643524309395,700.5280723102003,1386.7305798107652,2956.9377417555725,5563.721530490606,10363.670595629028,16259.831492248064,1.1101686461729545,3.7826893905429664,-0.7155861489291615,-17.5128321431728,-52.216896041909166,-60.49507751937985,-17.61623300629434,-12.978914650245219,-6.270304156955018,7.558316973526967,38.582147389288586,39.156500292656695,-5.699563249616837,-3.416193686958624,-9.6493911337837,-6.753564486432678,-19.401864736341835,-9.469458678494183
2010-01-23,7.222222222222222,1.1111111111111112,9.834599910594546,7.84,1.84,8.883692925805123,16.29,3.231875,89.0,100.0,47.375,0.10625,982.2875,3.7150000000000007,-3.35625,3.7937499999999997,5.493369799155573,3.266079660783838,-2.784186847661093,-10.654505942576906,-20.621423214690886,-55.94496362874182,718.6869351618874,1411.0027877714087,2992.6733268139938,5606.139495959971,10456.002259784122,16252.160901162792,3.6947134230101994,6.6500394181259095,0.015485824429436745,-16.31115851748371,-50.76079132149947,-63.81886627906977,-7.289935060943309,4.229847049464501,12.256124827020855,31.08064027353701,90.46337107726576,41.5846226795621,25.10746841065272,22.39780214978666,22.038533551852627,21.943163290391123,28.17762460635101,11.930984332151652
2010-01-24,8.333333333333334,-0.5555555555555556,11.17568171658471,7.34,-0.56,12.182774724995944,18.15,5.379375000000001,79.625,99.375,91.75,3.2725,966.4312500000001,6.508749999999999,0.8999999999999998,6.7562500000000005,9.559727176484435,3.8822904601344352,-0.42429384414084004,-9.543008949008303,-24.456692519397453,-65.6129906669598,588.6915979175578,1274.9934708571338,2833.819099698457,5407.806254169339,10202.082070324814,16122.002601744187,4.407601054580699,3.2076828601864107,-3.767319750779767,-20.83670775205954,-49.359660448518596,-56.32768410852713,4.21251030141231,11.076443745120839,23.489024676311708,26.889796902994185,50.26593300090919,38.08941965684849,26.23611001754176,32.34062019720607,38.2956572881043,48.59655892053676,62.80534489981203,22.870374161927238
2010-01-25,-0.5555555555555556,-6.111111111111112,12.516763522574875,-0.06,-4.46,9.865596788841513,3.04,-2.25,28.214285714285715,92.875,30.625,0.20875,969.075,-0.07250000000000006,6.90625,1.8000000000000003,7.219080952286271,-4.939415346534653,-10.256206451791531,-20.781165560493978,-37.750321231893494,-71.39192307692308,600.6553717821782,1262.943766738343,2764.859819852941,5258.275241911462,9953.150703547299,16042.89272771318,-3.3235123762376233,-7.64400095361506,-12.692564431452094,-28.79460021857949,-43.94173624517374,-50.850746124031005,25.259338606312603,29.427515474327883,25.858187455409066,21.940446781035796,35.89346872218751,29.050905442174663,2.4519593187448625,0.5741913172745827,6.039258019738464,11.770474960904565,27.37040404117575,12.37802233612836
2010-01-26,-6.666666666666666,-10.555555555555557,12.516763522574875,-4.46,-6.86,9.408506789071259,0.81,-7.8481250000000005,8.75,100.0,34.6875,0.24437499999999998,980.8312500000002,-4.935,8.481250000000001,-1.3375,8.657139377945352,-11.256681837166319,-15.262726060124738,-17.89620226117979,-34.875786517559945,-68.5585770344934,686.1680624898229,1333.318494893461,2818.9385742989034,5327.7920537461205,10027.942000068217,16055.759447674418,-9.454066490636286,-13.719960440574223,-12.294776986856892,-25.996389393797994,-50.139302854319716,-53.61164728682171,27.091578170423386,27.866664026955057,28.338201908682752,37.56603187707028,49.88180559573017,35.00439309682283,-6.970867995237178,-11.604289750804112,-17.86057992146373,-25.80619696431704,-23.188147654755223,-7.837477722434249
2010-01-27,-1.1111111111111112,-10.555555555555557,7.152436298614215,-0.66,-8.06,6.96419413859206,0.15000000000000002,-8.749375,27.0,53.5625,51.0,0.019375,993.1125000000001,-5.46,4.3500000000000005,1.075,4.818907150079459,-13.369025330062982,-14.488511820130896,-16.991350341196814,-32.370718229087565,-67.09011660215228,783.8156886658188,1443.1615801173552,2953.7776191204457,5486.656117627963,10208.727650367073,16123.138625,-7.849785459060079,-6.035081809975174,-9.704077384295125,-23.020989735979775,-55.77962131153356,-56.475,19.24965231084321,27.885767491437996,45.98803090270206,70.74575537287681,101.38992640347723,43.20238390508454,-0.8626127047908418,-6.5763657742598465,-7.917551594329836,-10.723419376156402,-11.00351947768054,-3.91627228199668
2010-01-28,-6.111111111111112,-13.888888888888891,7.599463567277603,-2.66,-10.86,6.931089380465382,0.0,-9.198125,23.75,39.0625,9.857142857142858,0.01,997.64375,-6.16,4.13125,-2.7375000000000003,5.783932395873302,-12.704032849672549,-21.051923096498,-35.266821329189,-46.90187177513727,-63.18792935317891,816.6899507212343,1468.991072846135,2979.7237476547693,5529.342952427278,10267.373707033856,16101.19175,-10.344539176073859,-8.338116929917158,-7.757167845488345,-22.45655537815415,-56.35233471925013,-55.8925,17.89963550536365,27.85190931189333,50.30376700584447,78.67151071872976,132.04749335578356,44.35429798687358,-11.306220217351582,-14.730256529342014,-18.281309948556554,-15.981347680660619,-7.116527113861627,-5.658585346395704
2010-01-29,-7.777777777777778,-12.777777777777775,7.152436298614215,-8.06,-11.56,5.5901699437494745,0.0,-14.885,100.0,0.5,66.25,0.0,1002.3187499999999,-10.21625,-1.36875,-2.79375,3.4360947288847314,-24.026945387079678,-25.52788433482515,-27.812115626498695,-24.48228444500723,-61.85301647755386,842.3266588544433,1491.434192335211,3003.8486857868365,5535.245942295877,10308.560888336073,16077.396625,-14.028570882618284,-8.192812584080276,-9.214479724533117,-21.504581964689656,-56.874739261848305,-55.830000000000005,-4.521640598567029,3.458647862104187,19.352035970318916,56.0809262460162,112.98537618777982,35.84930856518917,-7.621163064953517,-8.877460506895407,-13.516144677353372,-5.582880327292255,29.63105496807682,-12.473676500634182
2010-01-30,-5.0,-11.666666666666664,8.046490835940991,-4.46,-9.56,5.517245689653488,0.0,-11.438125,77.25,1.2857142857142858,68.5625,0.0,995.2875,-7.835,-3.6249999999999996,-3.36875,4.982821894717588,-18.7983382970893,-24.619011765307032,-30.54471311335656,-28.656081016810926,-66.46777276759313,794.9314870280821,1449.4199885737494,2949.439374526236,5455.290127217311,10165.800214898201,16065.092624999997,-10.61564121198569,-7.4675340546663085,-12.941817031379463,-25.06070286139714,-53.80731614851737,-55.5925,-17.60490109155923,-12.323579944478528,-1.5595534154440915,24.701287495927325,52.97681563325938,36.45775732258053,-7.17085237696215,-7.638622835209296,-9.533360683881082,-3.6181628854292516,28.47248181119909,-7.84257483463971
2010-01-31,-2.7777777777777777,-15.0,4.917299955297273,-1.86,-9.46,4.491102314577124,0.0,-10.7175,0.0,4.214285714285714,16.4375,0.0,994.95,-7.06625,2.05,-0.3125,2.7885558868789717,-16.237539906874257,-19.547168693552713,-22.69952638888889,-36.66480809779809,-65.18552161654135,797.7779721053686,1453.7954637899043,2950.790460813492,5478.405221598958,10211.68696193609,16103.845375,-8.510241852079607,-8.116133193239738,-12.28226388888889,-22.508273121619883,-53.99975563909774,-58.57875,9.09688786465141,14.540545857938312,27.529130156953194,52.56462437263712,71.29712866667296,43.684524889480436,-3.836634739020403,-6.446719379273819,-13.988875073653388,-29.61285242918954,-35.41847610871251,-15.259384934584595
2010-02-01,1.1111111111111112,-10.555555555555557,4.023245417970496,0.24,-7.96,3.6400549446402586,0.02,-7.375625,63.75,1.6875,37.125,0.0,996.59375,-4.803749999999999,0.18125000000000008,0.90625,2.2257226654939455,-9.998518783542039,-13.542578187874453,-17.125540084451185,-27.69124987643971,-62.04151255068851,816.2994437984496,1477.874279891912,2994.5634974307186,5561.847470578954,10321.641584588227,16152.558500000001,-6.101269379844962,-6.082502347312886,-7.427377869848458,-20.074766490717725,-56.61557019303877,-59.803749999999994,6.447355170916985,11.606048852720491,27.310513076474948,48.68252247200248,68.2069264419215,43.88547252949388,3.6060278821173877,1.4560105270163886,1.6354791743911534,6.298865934810553,12.391522264459507,-0.33076848110759594
2010-02-02,1.1111111111111112,-6.111111111111112,7.152436298614215,1.24,-2.26,4.6097722286464435,0.64,-3.4699999999999998,8.0,82.0,56.375,0.049375,990.90625,-1.35375,0.80625,2.51875,3.258596125550774,-7.470056852592053,-8.902697381149745,-13.521510247890907,-38.596575445561385,-67.69508435593701,776.9406085725532,1443.161002181726,2949.5142646113727,5471.307479934822,10199.26954539651,16160.472148255812,-3.1882135719476743,-5.517228002548703,-10.481890708220224,-24.832215974997226,-50.781064335366715,-58.40372093023255,9.557480366349935,14.579032750437154,27.302406379584966,47.56702772207002,63.703174183882695,36.409149943959115,8.814692147512943,6.914081665239954,3.4442534865594876,12.632813905764742,22.506480571481617,4.830681277412735
2010-02-03,-2.2222222222222223,-7.222222222222222,6.2583817612874375,0.54,-3.86,4.99799959983992,0.12,-4.090625,6.125,91.75,0.0,0.04125,994.5375,-1.7225000000000001,3.2437500000000004,-1.90625,3.916735949765381,-7.406407973688134,-12.722721149591827,-25.105761930651546,-37.54404229267331,-63.90260590090114,801.2329467030972,1463.3962530484625,2987.565741990434,5535.536387089719,10265.63167571967,16148.228348837209,-6.58376298589371,-4.268541519626942,-7.399089537068885,-23.02459892184151,-53.79113547728767,-57.65468992248062,8.700095035273272,14.346528065656587,28.35069960927961,55.436672277391786,101.98493077379058,44.25524394877579,-9.57605119615707,-11.867527178297669,-17.77586914422792,-22.115133779182447,-15.28440574193749,3.8488798263917423
2010-02-04,1.6666666666666663,-5.5555555555555545,4.917299955297273,-0.06,-4.16,6.315061361538778,1.82,-4.3149999999999995,90.25,0.6875,26.0,0.00125,998.8374999999999,-2.66,-2.7937499999999997,0.13124999999999992,3.11999826939554,-9.75744500835124,-16.72241120671089,-18.258951401631272,-26.821661704126722,-54.381486784287354,838.3627708414724,1513.4238953140436,3046.334012858956,5612.935151386169,10460.72710271921,16196.217624999997,-2.7609601446248777,0.1474743705758951,-7.507902066217893,-19.17679511181781,-49.84546275221321,-59.717499999999994,-8.075340824971562,-5.073820297589238,9.670682322439456,31.39348967169517,121.20965168717031,43.80581527683452,4.881308152388124,0.229054729905523,-2.3611005045208646,0.9761067723189714,38.5734139255721,2.9612034125989863
2010-02-05,0.5555555555555556,-1.1111111111111112,13.85784532856504,0.44,-1.06,8.275868534480232,9.189999999999998,-1.24375,65.875,72.25,99.875,1.20625,988.38125,-0.45375000000000004,-5.71875,-1.31875,6.007146825590287,-3.146266527055283,-3.7409873785870147,-9.30427465836363,-22.16163529352595,-57.84391310063492,758.2984011847045,1433.443425989287,2958.8868120346933,5524.86461958299,10369.097637316017,16215.711831395349,-1.4491514703819872,-2.0780327738741295,-8.568453416749623,-19.039092129832422,-47.35540170161069,-59.42524224806202,-23.003520716826127,-17.93401369132939,-5.530757760370563,22.08426551341151,80.0940362900404,46.77143010531284,5.610780525370411,10.962612268847973,11.990767047632737,20.784741647118985,86.22702127877307,10.795720779502673
2010-02-06,-0.5555555555555556,-7.777777777777778,14.751899865891822,-1.16,-8.76,10.218121158021177,0.51,-3.2843750000000003,62.125,92.25,48.875,0.16875,986.1875,-2.44125,-3.80625,-7.218750000000001,8.266362975285487,-6.682779947916666,-14.645073209857102,-23.318881696448543,-28.11623861231996,-65.85961161633372,734.7998327850878,1396.688489229529,2908.885827352569,5443.696671405152,10159.000482581505,16146.334385658916,-6.346766721491228,-5.269351968987199,-9.79456971858333,-23.368117053676382,-52.34297007238791,-55.78577519379845,-18.23895429923461,-24.032352269100244,-13.69778150811994,4.806259495520489,25.93868217323641,37.74674844460772,-24.539591433657975,-17.268863382961282,-21.058836819980094,-18.582016045387498,-7.671639998293259,-4.530727645365452
